id_post@post_link@date_time_post@date_post@hours_post@text_pub@htag_pub_desc@htag_link@image_desc@image_link@nbre_jaime@nbre_commentaire@nbre_partage@nbre_jadore@nbre_wouah@nbre_haha@nbre_grrr@nbre_triste@nbre_autres_reactions
5952737848095254@https://www.facebook.com/groups/consommateurs.abidjan/permalink/5952737848095254@2023-01-28 16:58:46@2023-01-28@16:58:46@"#transpers #csoa
Ah la Sotra!jusqu'à quand vous allez nous maltraiter dans notre argent ?
J'aimerais comprendre la ligne express 205 Angré-Plateau serait-elle devenue semblable au 82?
Normalement pour un tarif de 500f la prestation est de veiller au fait qu'une fois toutes les places assises sont occupées,le machiniste ne devrait plus vendre… Plus"@transpers|csoa@https://m.facebook.com/hashtag/transpers?refid=18&_ft_=encrypted_tracking_data.0AY_G5Ko6L4yfJOrbXdyfL289fBzzqfhkUJFfse4OVcVS6XxVzwMHCXR0nx7WQWcoD1TJ-wv-ZrAcmgLe-IMj80QcUYX2tsq0lHpbRiDFebWbspv1V-mFyY2C9kT5AdujIso_IwzxtTXSfvs_NoCflqAY0vpFKpjskOdtxtZYuyR6TWB-dXCY1M_EydZiDQearjWTVzA7gJcM8VddjcFDtRWVvHEG_eVsCj9d8bBPBs1-m3kCRXcBD8JogPJNbaZzD82Ji91LHB3iwDCyANYIbVPPtubiR1pmDomOL3aGzdmNoQeWUIF7lVGgz0-il0XvHn6mY7NqYN3MAPTurF93Sxqohe_nZkvJTlWZthbBvOZ0H7z_3rxYrEE2H2GeAasiK84yJBwGpy-bcTlcKcHHsn4H0n6nCKZVF7EiTyqk9BR33iY2Ppyz-m9pdm8PjyxSIz3JMxlh0L_3wrgrFgELPdJI-Ofvq39y0jLw8lze0ZnrUA7P9_4GlQRTKmwR4Tuypy_Hn-jfrz7JoysLZK-RS_q3lxKhMJDeEvkQvCiK-NaVTD1TpVgi2Pb_nqDfC5P9dQH_xJxNdEG9RGDPaKCBcB8VyxDF7RXVZTlNlXmbuoxmpMA_MCG1NvxzpMXp_7Z_1kQTJGg4LJ-5lQQkxmQ951EGO6MvlwXGGuTB47-oiaLufu0Xc7qoFY-14VIQyfC3LxwmOUc1GDMmaEmpwaUAf3aUiH_JoUTJmdCfIljTx-DYMYASgHlg5E7xS92pL1ZzOBUOWS9bmqg91wfeMvRG7UTHgcSGLfcVoYeV4lOhkusVLDNtXNNc3YQ4iGdLFRa0VJS86DGZf9lwn2rM55ai6naKP2_VpEr0FUDI8ravvk8Kkt7KdbP6JgKCA1gwB--cZ8P8zTJvGmOcAGV3Qv2-2YVA6_TvMNOZNO-jE4O4Vu3GNUR42xrxeKidUMHQK4UpBMV35G0n1xsjpd85E7UfD5FVn1nNNA&__tn__=%2As-R|https://m.facebook.com/hashtag/csoa?refid=18&_ft_=encrypted_tracking_data.0AY_G5Ko6L4yfJOrbXdyfL289fBzzqfhkUJFfse4OVcVS6XxVzwMHCXR0nx7WQWcoD1TJ-wv-ZrAcmgLe-IMj80QcUYX2tsq0lHpbRiDFebWbspv1V-mFyY2C9kT5AdujIso_IwzxtTXSfvs_NoCflqAY0vpFKpjskOdtxtZYuyR6TWB-dXCY1M_EydZiDQearjWTVzA7gJcM8VddjcFDtRWVvHEG_eVsCj9d8bBPBs1-m3kCRXcBD8JogPJNbaZzD82Ji91LHB3iwDCyANYIbVPPtubiR1pmDomOL3aGzdmNoQeWUIF7lVGgz0-il0XvHn6mY7NqYN3MAPTurF93Sxqohe_nZkvJTlWZthbBvOZ0H7z_3rxYrEE2H2GeAasiK84yJBwGpy-bcTlcKcHHsn4H0n6nCKZVF7EiTyqk9BR33iY2Ppyz-m9pdm8PjyxSIz3JMxlh0L_3wrgrFgELPdJI-Ofvq39y0jLw8lze0ZnrUA7P9_4GlQRTKmwR4Tuypy_Hn-jfrz7JoysLZK-RS_q3lxKhMJDeEvkQvCiK-NaVTD1TpVgi2Pb_nqDfC5P9dQH_xJxNdEG9RGDPaKCBcB8VyxDF7RXVZTlNlXmbuoxmpMA_MCG1NvxzpMXp_7Z_1kQTJGg4LJ-5lQQkxmQ951EGO6MvlwXGGuTB47-oiaLufu0Xc7qoFY-14VIQyfC3LxwmOUc1GDMmaEmpwaUAf3aUiH_JoUTJmdCfIljTx-DYMYASgHlg5E7xS92pL1ZzOBUOWS9bmqg91wfeMvRG7UTHgcSGLfcVoYeV4lOhkusVLDNtXNNc3YQ4iGdLFRa0VJS86DGZf9lwn2rM55ai6naKP2_VpEr0FUDI8ravvk8Kkt7KdbP6JgKCA1gwB--cZ8P8zTJvGmOcAGV3Qv2-2YVA6_TvMNOZNO-jE4O4Vu3GNUR42xrxeKidUMHQK4UpBMV35G0n1xsjpd85E7UfD5FVn1nNNA&__tn__=%2As-R@@@21@10@0@0@0@0@0@0@0
5952739368095102@https://www.facebook.com/groups/consommateurs.abidjan/permalink/5952739368095102@2023-01-28 16:57:46@2023-01-28@16:57:46@"#textile
Bonjour à tous merci de me recommander un bon couturier dans la zone de Yopougon (toit rouge si possible) très fort en modèle pagne pour femmes.
Merci à tous !"@textile@https://m.facebook.com/hashtag/textile?refid=18&_ft_=encrypted_tracking_data.0AY-dp7QdIPVufOwpm34sjuBwgMfrmaf1amOGqiEqHaMMHSdP9d0n65R1a0d9DF3GF2Xfhu-c6lkYmJVP7F6TN5mohLvRJKy-HhX6RcGwBjXi4KPBS13WohxISR4XXSYstWoC1T4qU_tVMkBPKyA8EeQiDmxea7JFBEkmwysr70y5X3i1h8YhnnNcMPsVMKH2-3zcpuooMcR_JEpM8plXwaLt42p6lr5_p9lBq3ggWLbs_PV5qMX0tstE3sueI-9JPoBrl3RKE3ccAj5FOH332akrAOs74qanGXdOcwFPlJtD7ts2NcxxmhdGfHTDGKAttiKRWU3Tm4sfgTP1QtHXI4LAqkxweOQysdcjqSbWvosaT-TFwEsDTF1xjScHlmB4Sj4CWHv8U_LoK7zjqKDv1mKISc7A0_uToD-IovRsPWjNGfFrdzFza1fcPjVLoyS3MFd_4ZKG6lWT-WjRuNjP81HQ0hLM_Hk4ZUAjk-nrM9IkLYtHhBx1QMf8GEX2IO_gTNXjkrh5MPM0gmNQputOGVUEue0bu4xI5C0P7vitdqu5DTV0AzWPkKtzqFTLifo7FykZMkHLBYePDmzfcloMYVdHoIXQSBL31pn_xnU1mjXN5fWnIB2xO_VTbLWyUhryLuzl3_X8mckRpgdTNjqQIFAnD1ElK0lb6c6IPI72uLVMU-ezcxvAIwl2wxbJ8iP2AwcbqmoVptDMPunY8i63wm5IdXJTnx49PolnRmVJFnXiBp6zu1G7j7iOIvHmB2BlX7kc9HldNg19ZBXm8xSkXcryFqkZHVOOuTv8KkptOoPt2LEMVb2PoQB4zDUFNL3MhwcJn1r3_XN4Pblb6JQ_R7I7kI1u5tFJGrisrzIeC0vTlTvuaqhwoDWtuOIPjqbD2li_x5VURSJdO-bu6mXZENLfqpAVHkrYc-rfJSDP68sXi2SB5FitXAfLAbN5YqaKJ-o0VgOsvpkyYRWvvOA85IxVb4GclA&__tn__=%2As-R@@@4@3@0@0@0@0@0@0@0
5948593565176349@https://www.facebook.com/groups/consommateurs.abidjan/permalink/5948593565176349@2023-01-27 21:50:47@2023-01-27@21:50:47@"#textile
Bonjour à tous, je recherche une tenue de la gendarmerie nationale pour mardi gras ou quelqu'un susceptible de le faire.
